MKOA WA NJOMBE,,,,,,,,Scope of works,,,,,,,,,,
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Ujindile,96,Mjimwema B,,,,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Ujindile,97,Mtamba,,0.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Wangutwa,98,Muungano,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Wangutwa,99,Wehe,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Igelango,100,Talamaganga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Igelango,101,Mtakuja,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,102,Kihanga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,103,Mbuyuni,,3.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Msimbazi,104,Mapogoro,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Katenge,105,Magongo,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Katenge,106,Katenge B,,2.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Utiga,107,Tambukareli,,0.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Utiga,108,Utiga Magharibi,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Mtewele,109,Mdonya,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,110,Igominyi,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,111,Chafwini,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,112,Ngenyango,,0.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhambule,Uhambule,113,Msasati,,2.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,114,Majengo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,115,Mbuyuni,,2.2,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,116,Mgogoji,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyadebwe,117,Mlimani,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,118,Mkavu,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,119,Kigunge,,2.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,120,Cheleji,,0.0,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ukomola,121,Nyamko,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,122,Chang'anga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,123,Aman,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Lyamluki,124,Mbuyuni,,1.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,125,Ibula,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,126,Mbuyuni,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,127,Igoma,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Ikwavila,128,Ikwavila Kati,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,129,Ilole ,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,130,Muungano,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Saja,131,Makondo Kati,,5.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,132,Misufini,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,133,Mtwango,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,134,Ijengelimembe,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igenge,135,Kibugumo,,2.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,136,Igeleke,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,137,Isining'ombe,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,138,Ng'ondovi,,4.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Igomba,139,Unyanye,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,140,Uhambule,,0.9,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,141,Ibanavanu,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,142,Ijengelimembe,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Isimike,143,Igangasenga,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,144,Ujindile,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,145,Mpakani,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,146,Mawesaba,,2.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Idenyimembe,147,Mtakuja,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,148,Ipambe,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,149,Chang'eng'ene,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,150,Utipule,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kijombe,Itengelo,151,Majengo,,0.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,152,Mayavile,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,153,Igomelo,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,154,Mbugi,,1.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Ikulimambo,155,Mlangali,,2.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Uhenga,156,Ulapilwa,,1.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Uhenga,157,Kitelevadzi,,1.7,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Mapogoro,158,Mlingo,,4.8,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Mapogoro,159,Mapogoro,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Iponda,160,Iponda,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Iponda,161,Ngalanga B,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Iponda,162,Ngalanga A,,,,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Kanamalenga,163,Isimikinyi,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Kanamalenga,164,Mjimwema,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Uhenga,Kanamalenga,165,Fikaye,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Udonja,166,Lala Salama,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Udonja,167,Mgachu,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Ujange,168,Milimani,,1.6,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Ujange,169,Masaulwa,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Banawamu,170,Banawanu,,,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Banawamu,171,Talibatu,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Banawamu,172,Lyaubaga,,1.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Kasagala,173,Majengo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Kasagala,174,Uhwaga,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Mpululu,175,Mjimwema,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Mpululu,176,Mlomboji,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Wangama,177,Mdandu/Lutegelo,,6.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Wangama,178,Ngelele,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Imalilo,179,"Ilula ""A""",,2.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Imalilo,180,"Ilula ""B""",,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Imalilo,181,Msaada,,0.0,0,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Imalilo,182,Kibena,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Udonja,Imalilo,183,Mtakuja,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Ulembwe,184,Bondea,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Ulembwe,185,Lwahinula,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Ulembwe,186,Ipangala,,2.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Ulembwe,187,Ulembwe,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Usita,188,Usita,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Usita,189,Malamba,,4.2,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Igagala,190,Idunda,,3.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Usalule,191,Usalule,,2.2,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Usalule,192,Idono,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Ulembwe,Usalule,193,Ndolela,,,0,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Imalinyi,194,Itula,,3.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Imalinyi,195,Mtwango,,,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Imalinyi,196,Ukeya,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Masaulwa,197,Uhemi,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Masaulwa,198,Yeriko,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Masaulwa,199,Ikaula,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Masaulwa,200,Kilongo,,3.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Imalinyi,Masaulwa,201,Mhanga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Kidugala,202,Ugungule,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Kidugala,203,Mwalivale,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Ilulu,204,"Lugalo ""A""",,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Ilulu,205,Lugalo B,,4.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Gonelamafuta,206,Kalenga,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Gonelamafuta,207,Mlaga,,1.4,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Masilu,208,Masilu chini,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Masage,209,Kihanga,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kidugala,Masage,210,Wiyandage,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Igosi,211,Majengomapya,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ivigo,212,Chaung'eng'e,,0.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ivigo,213,Itula,,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ivigo,214,Ifunda,,2.4,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ivigo,215,Ipogolo,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ujindile,216,Mbambala,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ujindile,217,Tegamatwa,,0.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Igosi,Ujindile,218,Fuka,,1.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Samaria,219,Uvangwa,,1.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Samaria,220,Igongwi,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Utelewe,221,Ludewa,,1.5,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Utelewe,222,Mtuna,,1.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Utelewe,223,Mhanga,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Idunda,224,Mtalawe,,1.4,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Idunda,225,Kihesa,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Uhekule,226,Mifugo,,1.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Uhekule,227,Ipombwe,,1.1,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Uhekule,228,Mguti,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Mdasi,229,Isanzike,,0.7,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Makoga,Mdasi,230,Chalukungu,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Kipengere,231,Igelukilo,,0.0,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Mwilamba,232,Tove,,8.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Mwilamba,233,Majengo,,0.6,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Mwilamba,234,Isitu,,0.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Mwilamba,235,Mjimwema,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Moronga,236,Kilanzi,,6.3,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Moronga,237,Matwaki,,1.0,1,1,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Moronga,238,Isikitila,,,,,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Ing'enyango,239,"Ing'enyango ""A""",,0.9,1,0,0,2.0,1.0,3.0,32,2,34
Njombe,Wanging'ombe,Wanging'ombe DC,Wanging'ombe,Kipengere,Ing'enyango,240,"Ing'enyango ""B""",,0.6,1,0,0,2.0,1.0,3.0,32,2,34
JUMLA NDOGO,,,,,,240,,0.0,241.6,203,29,0,480.0,240.0,720.0,"7,680",480,"8,160"
JUMLA KUU,,,,,,808,,95.8,796.5,738,52,0,"1,617.0",810.0,"2,427.0","24,740","1,617","26,357"
